,0,1,2,3
11,AGAIN_SNCB2c2a_163680_164420.mp4,D:/Thesis/Video-Auslan-sorted/AGAIN/AGAIN_SNCB2c2a_163680_164420.mp4,18,18.468354430379748
12,AGAIN_SNCB2c2a_165700_166280.mp4,D:/Thesis/Video-Auslan-sorted/AGAIN/AGAIN_SNCB2c2a_165700_166280.mp4,15,18.468354430379748
13,AGAIN_SSSB1c2a_46309_46599.mp4,D:/Thesis/Video-Auslan-sorted/AGAIN/AGAIN_SSSB1c2a_46309_46599.mp4,7,12.215909090909092
14,AGAIN_SSSB1c2a_49939_50409.mp4,D:/Thesis/Video-Auslan-sorted/AGAIN/AGAIN_SSSB1c2a_49939_50409.mp4,12,12.215909090909092
15,AGAIN_SSSB1c2a_53049_53419.mp4,D:/Thesis/Video-Auslan-sorted/AGAIN/AGAIN_SSSB1c2a_53049_53419.mp4,9,12.215909090909092
16,ALRIGHT_BFPB2c7a_130300_131020.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_BFPB2c7a_130300_131020.mp4,18,19.224137931034484
17,ALRIGHT_SLRB2c7a_63810_64380.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_SLRB2c7a_63810_64380.mp4,14,12.893491124260356
18,ALRIGHT_STBA1c2b_27980_28810.mp4,D:/Thesis/Video-Auslan-sorted/ALRIGHT/ALRIGHT_STBA1c2b_27980_28810.mp4,21,18.894736842105264
19,ALWAYS1_SSSB1c2a_14482_14802.mp4,D:/Thesis/Video-Auslan-sorted/ALWAYS1/ALWAYS1_SSSB1c2a_14482_14802.mp4,8,12.215909090909092
20,AMERINDIAN_PCHA3c9a_199555_200235.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN/AMERINDIAN_PCHA3c9a_199555_200235.mp4,17,16.694736842105264
21,AMERINDIAN2_MKB1B3c9a_207805_209575.mp4,D:/Thesis/Video-Auslan-sorted/AMERINDIAN2/AMERINDIAN2_MKB1B3c9a_207805_209575.mp4,44,24.028985507246375
22,APPROACH_STCA3c9a_163845_164450.mp4,D:/Thesis/Video-Auslan-sorted/APPROACH/APPROACH_STCA3c9a_163845_164450.mp4,15,12.413461538461538
23,ARRIVE_AMW2A1c2b_86540_86760.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_AMW2A1c2b_86540_86760.mp4,6,16.685393258426966
24,ARRIVE_AMW2A1c2b_91830_93140.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_AMW2A1c2b_91830_93140.mp4,33,16.685393258426966
25,ARRIVE_AMW2A1c2b_98690_99240.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_AMW2A1c2b_98690_99240.mp4,14,16.685393258426966
26,ARRIVE_ARGB2c6iii_35550_35920.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_ARGB2c6iii_35550_35920.mp4,10,13.710526315789474
27,ARRIVE_BAPB1c2b_105350_105930.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_BAPB1c2b_105350_105930.mp4,15,23.36904761904762
28,ARRIVE_BKPA1c2b_22310_22620.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_BKPA1c2b_22310_22620.mp4,8,9.410714285714286
29,ARRIVE_BKPA1c2b_68630_68970.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_BKPA1c2b_68630_68970.mp4,9,9.410714285714286
30,ARRIVE_BKPA1c2b_70590_71050.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_BKPA1c2b_70590_71050.mp4,12,9.410714285714286
31,ARRIVE_BKPA1c2b_7330_7670.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_BKPA1c2b_7330_7670.mp4,8,9.410714285714286
32,ARRIVE_BKPA1c2b_80080_80290.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_BKPA1c2b_80080_80290.mp4,5,9.410714285714286
33,ARRIVE_BMKB2c7a_26460_27210.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_BMKB2c7a_26460_27210.mp4,19,12.088235294117647
34,ARRIVE_MBCB1c2a_43437_44247.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_MBCB1c2a_43437_44247.mp4,21,16.17142857142857
35,ARRIVE_MCDB2c6iii_36510_37300.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_MCDB2c6iii_36510_37300.mp4,20,11.804347826086957
36,ARRIVE_MDBB1c2b_57965_58535.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_MDBB1c2b_57965_58535.mp4,14,10.911764705882353
37,ARRIVE_MGCA1c2b_29010_29870.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_MGCA1c2b_29010_29870.mp4,21,13.394495412844037
38,ARRIVE_MGCA1c2b_31165_32065.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_MGCA1c2b_31165_32065.mp4,22,13.394495412844037
39,ARRIVE_MGCA1c2b_43214_43494.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_MGCA1c2b_43214_43494.mp4,7,13.394495412844037
40,ARRIVE_MSLB1c2b_15906_17206.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_MSLB1c2b_15906_17206.mp4,33,13.132743362831858
41,ARRIVE_MSLB1c2b_23862_24692.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_MSLB1c2b_23862_24692.mp4,21,13.132743362831858
42,ARRIVE_MSLB1c2b_28679_29129.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_MSLB1c2b_28679_29129.mp4,12,13.132743362831858
43,ARRIVE_MSLB1c2b_31639_32219.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_MSLB1c2b_31639_32219.mp4,15,13.132743362831858
44,ARRIVE_PCHA1c2b_30455_30725.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PCHA1c2b_30455_30725.mp4,7,10.946666666666667
45,ARRIVE_PCHA1c2b_49434_49964.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PCHA1c2b_49434_49964.mp4,14,10.946666666666667
46,ARRIVE_PCHA1c2b_54510_54730.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PCHA1c2b_54510_54730.mp4,6,10.946666666666667
47,ARRIVE_PCNB1c2b_132512_133952.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PCNB1c2b_132512_133952.mp4,36,16.357142857142858
48,ARRIVE_PCNB1c2b_14500_14930.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PCNB1c2b_14500_14930.mp4,11,16.357142857142858
49,ARRIVE_PCNB1c2b_147860_148180.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PCNB1c2b_147860_148180.mp4,8,16.357142857142858
50,ARRIVE_PCNB1c2b_27983_30583.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PCNB1c2b_27983_30583.mp4,65,16.357142857142858
51,ARRIVE_PDSA1c2a_105450_105890.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PDSA1c2a_105450_105890.mp4,11,13.190140845070422
52,ARRIVE_PDSA1c2a_10680_11230.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PDSA1c2a_10680_11230.mp4,13,13.190140845070422
53,ARRIVE_PDSA1c2a_5500_6250.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PDSA1c2a_5500_6250.mp4,19,13.190140845070422
54,ARRIVE_PJLGA1c2b_17700_18110.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PJLGA1c2b_17700_18110.mp4,10,11.909090909090908
55,ARRIVE_PJLGA1c2b_55500_56010.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PJLGA1c2b_55500_56010.mp4,13,11.909090909090908
56,ARRIVE_PJLGA1c2b_8340_9020.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PJLGA1c2b_8340_9020.mp4,17,11.909090909090908
57,ARRIVE_PTKA1c2b_29070_29570.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PTKA1c2b_29070_29570.mp4,13,11.886666666666667
58,ARRIVE_PTKA1c2b_46280_46550.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PTKA1c2b_46280_46550.mp4,6,11.886666666666667
59,ARRIVE_PTKA1c2b_71400_72960.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PTKA1c2b_71400_72960.mp4,39,11.886666666666667
60,ARRIVE_PTKA1c2b_79250_79720.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_PTKA1c2b_79250_79720.mp4,12,11.886666666666667
61,ARRIVE_SASA1c2b_43018_43668.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SASA1c2b_43018_43668.mp4,16,15.552238805970148
62,ARRIVE_SASA1c2b_68879_70269.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SASA1c2b_68879_70269.mp4,35,15.552238805970148
63,ARRIVE_SASA1c2b_85320_85840.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SASA1c2b_85320_85840.mp4,13,15.552238805970148
64,ARRIVE_SASA1c2b_88860_89130.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SASA1c2b_88860_89130.mp4,7,15.552238805970148
65,ARRIVE_SASA2c6ii_46120_46570.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SASA2c6ii_46120_46570.mp4,11,11.317073170731707
66,ARRIVE_SASA2c6ii_47120_48180.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SASA2c6ii_47120_48180.mp4,26,11.317073170731707
67,ARRIVE_SAWB1c2b_108535_108945.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SAWB1c2b_108535_108945.mp4,10,12.308943089430894
68,ARRIVE_SAWB1c2b_113461_114421.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SAWB1c2b_113461_114421.mp4,24,12.308943089430894
69,ARRIVE_SAWB1c2b_33385_33755.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SAWB1c2b_33385_33755.mp4,9,12.308943089430894
70,ARRIVE_SBS1A1c2b_80519_81639.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SBS1A1c2b_80519_81639.mp4,28,10.543478260869565
71,ARRIVE_SLRB1c2b_124347_125367.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SLRB1c2b_124347_125367.mp4,26,15.80625
72,ARRIVE_SLRB1c2b_29081_31061.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SLRB1c2b_29081_31061.mp4,49,15.80625
73,ARRIVE_SLRB1c2b_43878_44758.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_SLRB1c2b_43878_44758.mp4,22,15.80625
74,ARRIVE_STCA1c2b_26012_26820.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_STCA1c2b_26012_26820.mp4,20,10.267123287671232
75,ARRIVE_STCA1c2b_27430_27810.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_STCA1c2b_27430_27810.mp4,10,10.267123287671232
76,ARRIVE_STCA1c2b_28410_28620.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_STCA1c2b_28410_28620.mp4,5,10.267123287671232
77,ARRIVE_STCA1c2b_37650_38070.mp4,D:/Thesis/Video-Auslan-sorted/ARRIVE/ARRIVE_STCA1c2b_37650_38070.mp4,10,10.267123287671232
78,BEE_PCNB2c7a_67980_68800.mp4,D:/Thesis/Video-Auslan-sorted/BEE/BEE_PCNB2c7a_67980_68800.mp4,21,14.37012987012987
79,BEE_PDSA2c7a_42340_43330.mp4,D:/Thesis/Video-Auslan-sorted/BEE/BEE_PDSA2c7a_42340_43330.mp4,25,12.652173913043478
80,BEE_PDSA2c7a_66480_66870.mp4,D:/Thesis/Video-Auslan-sorted/BEE/BEE_PDSA2c7a_66480_66870.mp4,9,12.652173913043478
81,BEE_SATA2c7a_50630_51160.mp4,D:/Thesis/Video-Auslan-sorted/BEE/BEE_SATA2c7a_50630_51160.mp4,14,9.614285714285714
82,BEE_SATA2c7a_52210_52480.mp4,D:/Thesis/Video-Auslan-sorted/BEE/BEE_SATA2c7a_52210_52480.mp4,7,9.614285714285714
83,BEE_SLRB2c7a_115140_115450.mp4,D:/Thesis/Video-Auslan-sorted/BEE/BEE_SLRB2c7a_115140_115450.mp4,8,12.893491124260356
84,BEE_SLRB2c7a_123080_124050.mp4,D:/Thesis/Video-Auslan-sorted/BEE/BEE_SLRB2c7a_123080_124050.mp4,24,12.893491124260356
85,BEE_SLRB2c7a_137260_137650.mp4,D:/Thesis/Video-Auslan-sorted/BEE/BEE_SLRB2c7a_137260_137650.mp4,10,12.893491124260356
86,BEE_SLRB2c7a_97010_97610.mp4,D:/Thesis/Video-Auslan-sorted/BEE/BEE_SLRB2c7a_97010_97610.mp4,15,12.893491124260356
87,BET_AFLA1c2b_27141_27561.mp4,D:/Thesis/Video-Auslan-sorted/BET/BET_AFLA1c2b_27141_27561.mp4,11,9.337209302325581
88,BIRD_AAM1A2c6iv_70730_71100.mp4,D:/Thesis/Video-Auslan-sorted/BIRD/BIRD_AAM1A2c6iv_70730_71100.mp4,9,13.206896551724139
89,BIRD_ARGB2c6iii_5840_6140.mp4,D:/Thesis/Video-Auslan-sorted/BIRD/BIRD_ARGB2c6iii_5840_6140.mp4,7,13.710526315789474
90,BIRTH_SMCB1c7a_99750_100920.mp4,D:/Thesis/Video-Auslan-sorted/BIRTH/BIRTH_SMCB1c7a_99750_100920.mp4,30,14.481481481481481
91,BOOTS_ADCB2c7a_51500_52085.mp4,D:/Thesis/Video-Auslan-sorted/BOOTS/BOOTS_ADCB2c7a_51500_52085.mp4,15,11.0
92,BOOTS_PNAA2c7a_25580_25930.mp4,D:/Thesis/Video-Auslan-sorted/BOOTS/BOOTS_PNAA2c7a_25580_25930.mp4,9,17.558139534883722
93,BORING_BDCB1c2a_36685_37515.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_BDCB1c2a_36685_37515.mp4,20,14.89051094890511
94,BORING_BDCB1c2a_80460_81200.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_BDCB1c2a_80460_81200.mp4,19,14.89051094890511
95,BORING_BGMQB1c2a_38370_39690.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_BGMQB1c2a_38370_39690.mp4,40,14.695945945945946
96,BORING_BGMQB1c2a_42750_43010.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_BGMQB1c2a_42750_43010.mp4,8,14.695945945945946
97,BORING_MDPA1c2a_27975_28365.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_MDPA1c2a_27975_28365.mp4,10,9.512820512820513
98,BORING_MMAA1c2a_34590_35170.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_MMAA1c2a_34590_35170.mp4,15,11.810344827586206
99,BORING_MTFB1c2a_67090_67680.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_MTFB1c2a_67090_67680.mp4,15,12.538461538461538
100,BORING_MTFB1c2a_69420_70300.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_MTFB1c2a_69420_70300.mp4,22,12.538461538461538
101,BORING_MTFB1c2a_71680_72260.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_MTFB1c2a_71680_72260.mp4,14,12.538461538461538
102,BORING_PDHA1c2a_39280_40280.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_PDHA1c2a_39280_40280.mp4,25,9.53623188405797
103,BORING_PDHA1c2a_47000_47820.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_PDHA1c2a_47000_47820.mp4,20,9.53623188405797
104,BORING_PDHA1c2a_53230_53770.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_PDHA1c2a_53230_53770.mp4,14,9.53623188405797
105,BORING_PDSA1c2a_18220_19290.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_PDSA1c2a_18220_19290.mp4,27,13.190140845070422
106,BORING_PDSA1c2a_49290_49630.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_PDSA1c2a_49290_49630.mp4,8,13.190140845070422
107,BORING_PDSA1c2a_52130_52620.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_PDSA1c2a_52130_52620.mp4,12,13.190140845070422
108,BORING_PGMB1c2a_39225_40145.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_PGMB1c2a_39225_40145.mp4,23,20.087912087912088
109,BORING_SLWA1c2a_35769_36339.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_SLWA1c2a_35769_36339.mp4,14,12.548387096774194
110,BORING_SMGB1c2a_43604_44214.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_SMGB1c2a_43604_44214.mp4,15,16.389312977099237
111,BORING_SPKA1c2a_55170_56587.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_SPKA1c2a_55170_56587.mp4,35,14.893939393939394
112,BORING_SSSB1c2a_25149_25769.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_SSSB1c2a_25149_25769.mp4,16,12.215909090909092
113,BORING_STMB1c2a_50725_51035.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_STMB1c2a_50725_51035.mp4,7,9.945
114,BORING_STMB1c2a_53395_54265.mp4,D:/Thesis/Video-Auslan-sorted/BORING/BORING_STMB1c2a_53395_54265.mp4,22,9.945
115,BORING1_BDHA1c2a_20160_20750.mp4,D:/Thesis/Video-Auslan-sorted/BORING1/BORING1_BDHA1c2a_20160_20750.mp4,14,14.23076923076923
116,BORING1_MFKA1c2a_22015_22625.mp4,D:/Thesis/Video-Auslan-sorted/BORING1/BORING1_MFKA1c2a_22015_22625.mp4,15,11.9009009009009
117,BORING1_MKB2A1c2a_23850_24590.mp4,D:/Thesis/Video-Auslan-sorted/BORING1/BORING1_MKB2A1c2a_23850_24590.mp4,18,10.483050847457626
118,BORING1_SNCB2c2a_76100_77840.mp4,D:/Thesis/Video-Auslan-sorted/BORING1/BORING1_SNCB2c2a_76100_77840.mp4,44,18.468354430379748
119,BORING2_BRHB1c2b_62690_63240.mp4,D:/Thesis/Video-Auslan-sorted/BORING2/BORING2_BRHB1c2b_62690_63240.mp4,14,17.40909090909091
120,BORING2_PDRA1c2a_38210_39930.mp4,D:/Thesis/Video-Auslan-sorted/BORING2/BORING2_PDRA1c2a_38210_39930.mp4,43,13.149171270718233
121,BORING2_PDRA1c2a_50750_51200.mp4,D:/Thesis/Video-Auslan-sorted/BORING2/BORING2_PDRA1c2a_50750_51200.mp4,12,13.149171270718233
122,BOTH_AASB1c2a_98740_99080.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_AASB1c2a_98740_99080.mp4,9,12.385826771653543
123,BOTH_AJPB2c7a_90566_91076.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_AJPB2c7a_90566_91076.mp4,12,11.273684210526316
124,BOTH_AMW1B1c2b_17470_17750.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_AMW1B1c2b_17470_17750.mp4,7,12.0
125,BOTH_BDLA2c7a_49660_49840.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_BDLA2c7a_49660_49840.mp4,5,7.282051282051282
126,BOTH_BGMQB2c7a_117090_117490.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_BGMQB2c7a_117090_117490.mp4,10,11.197860962566844
127,BOTH_BRCA2c7a_10410_10830.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_BRCA2c7a_10410_10830.mp4,10,11.94047619047619
128,BOTH_MKB1B2c7a_49165_49705.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_MKB1B2c7a_49165_49705.mp4,13,4.332
129,BOTH_PCNB2c7a_168060_168340.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_PCNB2c7a_168060_168340.mp4,7,14.37012987012987
130,BOTH_SASA2c7a_28310_29060.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_SASA2c7a_28310_29060.mp4,19,10.689873417721518
131,BOTH_SMCB1c7a_104460_104830.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_SMCB1c7a_104460_104830.mp4,9,14.481481481481481
132,BOTH_SPKA1c2a_152196_152663.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_SPKA1c2a_152196_152663.mp4,12,14.893939393939394
133,BOTH_SSNA2c7a_16090_16560.mp4,D:/Thesis/Video-Auslan-sorted/BOTH/BOTH_SSNA2c7a_16090_16560.mp4,12,11.926136363636363
134,BOTH1_AAM2A1c2b_35730_36330.mp4,D:/Thesis/Video-Auslan-sorted/BOTH1/BOTH1_AAM2A1c2b_35730_36330.mp4,15,14.03125
135,BOTH1_AAM2A1c2b_39480_40070.mp4,D:/Thesis/Video-Auslan-sorted/BOTH1/BOTH1_AAM2A1c2b_39480_40070.mp4,14,14.03125
136,BOTHER_ADPA1c2a_36325_37565.mp4,D:/Thesis/Video-Auslan-sorted/BOTHER/BOTHER_ADPA1c2a_36325_37565.mp4,31,14.206896551724139
137,BOTHER_ADPA1c2a_39795_40535.mp4,D:/Thesis/Video-Auslan-sorted/BOTHER/BOTHER_ADPA1c2a_39795_40535.mp4,19,14.206896551724139
138,BOTHER_AMGA1c2a_91415_92105.mp4,D:/Thesis/Video-Auslan-sorted/BOTHER/BOTHER_AMGA1c2a_91415_92105.mp4,17,13.614035087719298
139,BOTHER_MMAA1c2a_85655_86195.mp4,D:/Thesis/Video-Auslan-sorted/BOTHER/BOTHER_MMAA1c2a_85655_86195.mp4,13,11.810344827586206
140,BOTHER_PDSA1c2a_70145_70885.mp4,D:/Thesis/Video-Auslan-sorted/BOTHER/BOTHER_PDSA1c2a_70145_70885.mp4,19,13.190140845070422
141,BOTHER_PDSA1c2a_94075_94735.mp4,D:/Thesis/Video-Auslan-sorted/BOTHER/BOTHER_PDSA1c2a_94075_94735.mp4,17,13.190140845070422
142,BOTHER_PGMB1c2a_101285_102145.mp4,D:/Thesis/Video-Auslan-sorted/BOTHER/BOTHER_PGMB1c2a_101285_102145.mp4,21,20.087912087912088
143,BOTHER_PGMB1c2a_98205_100075.mp4,D:/Thesis/Video-Auslan-sorted/BOTHER/BOTHER_PGMB1c2a_98205_100075.mp4,46,20.087912087912088
144,BOTHER(S)_PDRA1c2a_113510_114280.mp4,D:/Thesis/Video-Auslan-sorted/BOTHER(S)/BOTHER(S)_PDRA1c2a_113510_114280.mp4,20,13.149171270718233
145,BOTTOM_AKRA2c6ii_7630_8470.mp4,D:/Thesis/Video-Auslan-sorted/BOTTOM/BOTTOM_AKRA2c6ii_7630_8470.mp4,21,19.317073170731707
146,BOTTOM_BCPA2c6ii_2440_2930.mp4,D:/Thesis/Video-Auslan-sorted/BOTTOM/BOTTOM_BCPA2c6ii_2440_2930.mp4,12,10.575
147,BOTTOM_MBHA2c6ii_45400_46470.mp4,D:/Thesis/Video-Auslan-sorted/BOTTOM/BOTTOM_MBHA2c6ii_45400_46470.mp4,26,12.538461538461538
148,BOTTOM_MBHA2c6ii_47660_48330.mp4,D:/Thesis/Video-Auslan-sorted/BOTTOM/BOTTOM_MBHA2c6ii_47660_48330.mp4,17,12.538461538461538
149,BOTTOM_MSQA2c6ii_31350_31750.mp4,D:/Thesis/Video-Auslan-sorted/BOTTOM/BOTTOM_MSQA2c6ii_31350_31750.mp4,10,11.823529411764707
150,BOTTOM_PCHA2c6ii_31710_32380.mp4,D:/Thesis/Video-Auslan-sorted/BOTTOM/BOTTOM_PCHA2c6ii_31710_32380.mp4,17,15.846153846153847
151,BOW_SASA2c7a_100970_101670.mp4,D:/Thesis/Video-Auslan-sorted/BOW/BOW_SASA2c7a_100970_101670.mp4,17,10.689873417721518
152,BOW-TIE1_PDSA3c9a_82610_83440.mp4,D:/Thesis/Video-Auslan-sorted/BOW-TIE1/BOW-TIE1_PDSA3c9a_82610_83440.mp4,21,16.63302752293578
153,BOWLING_AAM1A2c6ii_36720_37230.mp4,D:/Thesis/Video-Auslan-sorted/BOWLING/BOWLING_AAM1A2c6ii_36720_37230.mp4,12,12.745762711864407
154,BOWLING_AAM1A2c6ii_68470_69620.mp4,D:/Thesis/Video-Auslan-sorted/BOWLING/BOWLING_AAM1A2c6ii_68470_69620.mp4,29,12.745762711864407
155,BOWLING_AAM2A2c6ii_27000_27570.mp4,D:/Thesis/Video-Auslan-sorted/BOWLING/BOWLING_AAM2A2c6ii_27000_27570.mp4,14,15.0
156,BOWLING_AAM2A2c6ii_44810_45030.mp4,D:/Thesis/Video-Auslan-sorted/BOWLING/BOWLING_AAM2A2c6ii_44810_45030.mp4,5,15.0
157,BOWLING_AAM2A2c6ii_48170_48370.mp4,D:/Thesis/Video-Auslan-sorted/BOWLING/BOWLING_AAM2A2c6ii_48170_48370.mp4,5,15.0
158,BOWLING_ACAA2c6ii_16310_16940.mp4,D:/Thesis/Video-Auslan-sorted/BOWLING/BOWLING_ACAA2c6ii_16310_16940.mp4,16,10.36
