(169.76, 171.26, 'location')
(169.76, 171.26, 'nand')
(169.76, 171.26, 'sort')
(169.92, 171.42, 'bcc')
(169.92, 171.42, 'bcc')
(169.92, 171.42, 'have')
(169.92, 171.42, 'have')
(170.08, 171.58, 'and')
(170.08, 171.58, 'but')
(170.08, 171.58, 'what')
(170.08, 171.58, 'what?')
(170.24, 171.74, 'feel')
(170.24, 171.74, 'quite')
(170.56, 172.06, 'to')
(170.72, 172.22, 'like')
(171.36, 172.86, 'near')
(171.68, 173.18, 's-t')
(172.0, 173.5, 'you')
(172.64, 174.14, 'get')
(172.64, 174.14, 'get')
(172.8, 174.3, 'this')
(174.08, 175.58, 'area')
(174.56, 176.06, 'nice')
(176.16, 177.66, 'play')
(176.48, 177.98, 'about')
(177.12, 178.62, 'yes')
(178.4, 179.9, 'all-right')
(179.52, 181.02, 'money')
(180.0, 181.5, 'how')
(180.0, 181.5, 'how-much')
(180.16, 181.66, 'anything-else')
(180.16, 181.66, 'much')
(180.32, 181.82, 'got')
(180.32, 181.82, 'to')
(180.8, 182.3, 'today')
(181.92, 183.42, 'have')
(182.56, 184.06, 'ok')
(183.2, 184.7, 'and')
(184.0, 185.5, 'no')
(185.12, 186.62, 'isp')
(185.76, 187.26, 'dna')
(185.76, 187.26, 'wiki')
(185.76, 187.26, 'with')
(186.4, 187.9, '5')
(186.88, 188.38, '4')
(187.52, 189.02, '3')
(187.84, 189.34, '2')
(188.8, 190.3, '1')
(188.8, 190.3, 'right')
(188.8, 190.3, 'time')
(189.92, 191.42, 'off')
(190.72, 192.22, 'something')
(191.2, 192.7, 'south-africa')
(193.44, 194.94, 'later')
(193.44, 194.94, 'see')
(193.44, 194.94, 'see')
(193.44, 194.94, 'see-you')
(193.44, 194.94, 'see-you')
(193.92, 195.42, 'see-you-later')
(193.92, 195.42, 'up')
(193.92, 195.42, 'up')
(194.08, 195.58, 'to')
(194.08, 195.58, 'you')
(194.08, 195.58, 'you')
(194.72, 196.22, 'bcc')
(194.72, 196.22, 'flag')
(197.28, 198.78, 'if')
(197.44, 198.94, 'lahar')
(199.2, 200.7, 'go-(directional)')
(199.52, 201.02, 'go')
(199.52, 201.02, 'top')
(199.68, 201.18, 'south')
(199.84, 201.34, 'from')
(200.0, 201.5, 'you')
(200.16, 201.66, 'live')
(200.32, 201.82, 'africa')
(200.48, 201.98, 'in')
(200.48, 201.98, 'in')
(201.12, 202.62, 'plan')
(201.44, 202.94, 'bcc')
(201.44, 202.94, 'been')
(201.44, 202.94, 'find')
(201.44, 202.94, 'location')
(203.04, 204.54, 'to')
(203.36, 204.86, 'diy')
(203.84, 205.34, 'it')
(203.84, 205.34, 'england')
(204.0, 205.5, 'html')
(205.76, 207.26, 'like')
(205.92, 207.42, 'dvd')
(206.56, 208.06, 'get')
(206.56, 208.06, 'get')
(206.56, 208.06, 'get')
(206.88, 208.38, 'yes')
(207.68, 209.18, 'fly')
(208.64, 210.14, 'watch')
(209.12, 210.62, 'do')
(209.28, 210.78, 'drug')
(209.76, 211.26, 'dna')
(210.4, 211.9, 'plane')
(210.72, 212.22, 'ba')
(211.52, 213.02, 'continue')
(211.52, 213.02, 'hunt')
(211.68, 213.18, 'different')
(212.16, 213.66, 'take')
(212.16, 213.66, 'south')
(214.08, 215.58, 'got')
(214.08, 215.58, 'look')
(214.08, 215.58, 'on')
(214.24, 215.74, 'knock')
(214.56, 216.06, 'them')
(214.56, 216.06, 'second')
(215.36, 216.86, 'out')
(215.36, 216.86, 'to')
(215.52, 217.02, '1st')
(216.32, 217.82, 'and')
(216.32, 217.82, 'there')
(216.48, 217.98, 'where')
(216.48, 217.98, 'africa')
(216.48, 217.98, 'south-africa')
(217.76, 219.26, 'honest')
(219.84, 221.34, 'house')
(220.32, 221.82, 'to')
(220.8, 222.3, 'location')
(220.8, 222.3, 'look-like')
(221.76, 223.26, 'it')
(221.92, 223.42, 'plan')
(221.92, 223.42, 'plan')
(223.2, 224.7, 'idea')
(224.8, 226.3, 'first')
(224.96, 226.46, 'forget')
(224.96, 226.46, 'tree')
(225.12, 226.62, 'africa')
(225.28, 226.78, 'bcc')
(225.28, 226.78, 'bcc')
(225.44, 226.94, 's-t')
(225.44, 226.94, 'country')
(226.4, 227.9, 'down')
(226.4, 227.9, 'south')
(227.2, 228.7, 'west')
(230.08, 231.58, 'nand')
(230.24, 231.74, 'dna')
(232.0, 233.5, 'feel')
(232.48, 233.98, 'mdf')
(233.12, 234.62, 'it')
(233.76, 235.26, 'you')
(233.76, 235.26, 'you')
(233.76, 235.26, 'south-africa')
(233.92, 235.42, 'here')
(233.92, 235.42, 'here')
(233.92, 235.42, 'there')
(233.92, 235.42, 'there')
(234.08, 235.58, 'bcc')
(234.08, 235.58, 'bcc')
(234.08, 235.58, 'see')
(234.08, 235.58, 'see')
(234.08, 235.58, 'see-you')
(234.08, 235.58, 'see-you')
(234.88, 236.38, 'no')
(235.2, 236.7, 'and')
(235.2, 236.7, 'go')
(235.2, 236.7, 'like')
(235.2, 236.7, 'with')
(235.68, 237.18, 'stay')
(236.0, 237.5, 'county')
(236.64, 238.14, 'in-the-middle')
(236.64, 238.14, 's-t')
(236.8, 238.3, 'isp')
(236.8, 238.3, 'isp')
(236.8, 238.3, 'mdf')
(236.8, 238.3, 'provide')
(236.96, 238.46, 'way')
(237.12, 238.62, 'lahar')
(237.12, 238.62, 'lahar')
(238.24, 239.74, 'later')
(238.24, 239.74, 'later')
(238.24, 239.74, 'see-you-later')
(238.24, 239.74, 'see-you-later')
(238.4, 239.9, 'then')
(239.84, 241.34, 'all')
(240.96, 242.46, 'from')
(241.44, 242.94, 'look')
(242.24, 243.74, 'wiki')
(242.56, 244.06, 'and')
(242.56, 244.06, 'nand')
(243.2, 244.7, 'down')
(244.16, 245.66, 'dna')
(248.96, 250.46, 'go-(directional)')
(248.96, 250.46, 'to')
(249.6, 251.1, 'corridor')
(249.92, 251.42, 'me-with')
(250.08, 251.58, 'middle')
(251.04, 252.54, 's-t')
(252.48, 253.98, 'to')
(256.32, 257.82, 'future')
(256.32, 257.82, 'nand')
(257.28, 258.78, 'not')
(257.6, 259.1, 'array-(2)')
(258.4, 259.9, 'what?')
(259.04, 260.54, 'bad')
(259.84, 261.34, 'among')
(260.0, 261.5, 'place')
(260.48, 261.98, 'root')
(263.36, 264.86, 'dna')
(263.68, 265.18, 'roots')
(263.84, 265.34, 'rest')
(263.84, 265.34, 'star')
(263.84, 265.34, 'star')
(264.48, 265.98, 'inbox')
(264.64, 266.14, 'what')
(264.64, 266.14, 'what')
(264.8, 266.3, 'but')
(265.44, 266.94, 'and')
(265.44, 266.94, 'can')
(265.44, 266.94, 'property')
(265.6, 267.1, 'so')
(265.6, 267.1, 'wiki')
(265.76, 267.26, 'down')
(265.76, 267.26, 'home')
(266.24, 267.74, 'nvq')
(266.24, 267.74, 's-t')
(266.24, 267.74, 's-t')
(266.4, 267.9, 'across')
(266.4, 267.9, 'me-with')
(266.4, 267.9, 'budget')
(267.04, 268.54, 'today')
(267.2, 268.7, 'get')
(267.84, 269.34, 'about')
(268.48, 269.98, 'what?')
(270.08, 271.58, 'mdf')
(270.08, 271.58, 'mdf')
(270.08, 271.58, 'nand')
(272.32, 273.82, 'room')
(272.48, 273.98, 'on')
(272.96, 274.46, 'double')
(273.76, 275.26, '3')
(273.76, 275.26, 'dna')
(273.76, 275.26, 'three')
(273.92, 275.42, 'reception')
(278.24, 279.74, 'and')
(278.24, 279.74, 'right')
(278.4, 279.9, 'with')
(278.4, 279.9, 'garden')
(278.4, 279.9, 'style')
(279.36, 280.86, 'what')
(279.36, 280.86, 'what?')
(279.52, 281.02, 'about')
(279.68, 281.18, 'family')
(280.0, 281.5, 'this')
(280.0, 281.5, 'this')
(280.48, 281.98, 'nice')
(280.8, 282.3, 'but')
(281.6, 283.1, '2')
(281.6, 283.1, 'two')
(281.92, 283.42, 'double-bed')
(282.08, 283.58, 'period')
(282.08, 283.58, 'bedroom')
(282.24, 283.74, 'bath')
(282.24, 283.74, 'apartment')
(284.32, 285.82, 'london')
(284.64, 286.14, 'roll')
(286.08, 287.58, 'nvq')
(286.72, 288.22, 'again')
(286.88, 288.38, 'and')
(286.88, 288.38, 'poo')
(286.88, 288.38, 'top')
(286.88, 288.38, 'strike')
(288.32, 289.82, 'mdf')
(288.32, 289.82, 'mdf')
(288.32, 289.82, 'too')
(289.6, 291.1, 'include')
(289.92, 291.42, 'what')
(290.08, 291.58, 'bad')
(290.56, 292.06, 'compare')
(291.2, 292.7, 'bag')
(291.2, 292.7, 'bag')
(291.2, 292.7, 'not-bad')
(291.84, 293.34, 'but')
(291.84, 293.34, 'what?')
(292.0, 293.5, 'to')
(292.0, 293.5, 'you')
(292.96, 294.46, 'africa')
(292.96, 294.46, 'south-africa')
(295.04, 296.54, 'see')
(295.84, 297.34, 'in')
(295.84, 297.34, 'in')
(296.0, 297.5, 'dna')
(296.48, 297.98, 'to')
(296.64, 298.14, 'and')
(296.8, 298.3, 'not')
(296.8, 298.3, 'space')
(296.8, 298.3, 'view')
(299.36, 300.86, 'but')
(299.36, 300.86, 'nand')
(299.36, 300.86, 'nand')
(301.76, 303.26, 'mdf')
(301.92, 303.42, 'bcc')
(301.92, 303.42, 'own')
(301.92, 303.42, 'sea')
(302.08, 303.58, 'south')
(302.08, 303.58, 'south')
(302.08, 303.58, 'south')
(302.24, 303.74, 'nothing')
(302.56, 304.06, 'believe')
(302.72, 304.22, 'not')
(302.72, 304.22, 'cost')
(302.88, 304.38, 'south-africa')
(302.88, 304.38, 'south-africa')
(303.04, 304.54, 'on')
(303.04, 304.54, 'africa')
(306.72, 308.22, 'dna')
(307.36, 308.86, 'now')
(307.52, 309.02, 'so')
(307.68, 309.18, 'me')
(307.68, 309.18, 'my')
(308.48, 309.98, 'with')
(310.88, 312.38, 'might')
(311.04, 312.54, 'live')
(311.36, 312.86, 'dream')
(311.84, 313.34, 'agent')
(312.32, 313.82, 'nvq')
(312.32, 313.82, 'you')
(312.48, 313.98, 'to')
(312.48, 313.98, 'you')
(312.96, 314.46, 'but')
(313.76, 315.26, 'me-with')
(314.08, 315.58, 'beautiful')
(314.08, 315.58, 'little')
(314.08, 315.58, 'nand')
(314.08, 315.58, 'africa')
(314.24, 315.74, 'have')
(314.72, 316.22, 'am')
(314.88, 316.38, 'rachel')
(315.04, 316.54, 'it')
(315.36, 316.86, 'dna')
(315.36, 316.86, 'join')
(315.68, 317.18, 'and')
(316.8, 318.3, 'estate-agent')
(319.52, 321.02, 'south')
(319.52, 321.02, 'south-africa')
(323.68, 325.18, 'buy')
(323.84, 325.34, 'but')
(323.84, 325.34, 'in')
(324.32, 325.82, 'average')
(324.32, 325.82, 'africa')
(324.32, 325.82, 'south-africa')
(325.28, 326.78, 'price')
(326.08, 327.58, 'at-the-moment')
(328.64, 330.14, 'got')
(328.96, 330.46, 'what')
(328.96, 330.46, 'what?')
(330.88, 332.38, 'family')
(331.04, 332.54, 'mdf')
(331.04, 332.54, 'mdf')
(331.04, 332.54, 'mdf')
(331.2, 332.7, 'if')
(331.52, 333.02, 'bcc')
(331.52, 333.02, 'bcc')
(332.16, 333.66, 'believe')
(332.64, 334.14, '3')
(332.64, 334.14, 'three')
(334.88, 336.38, 'isp')
(334.88, 336.38, 'quite')
(334.88, 336.38, 'round')
(335.36, 336.86, 'to-3')
(335.52, 337.02, 'south')
(336.0, 337.5, 'in')
(336.0, 337.5, 'relocate')
(337.12, 338.62, 'to')
(338.4, 339.9, 'pay')
(340.32, 341.82, 'pint')
(342.08, 343.58, 'face')
(342.24, 343.74, 'expensive')
(342.4, 343.9, 'but')
(342.88, 344.38, 'xor')
(343.2, 344.7, 'it')
(343.2, 344.7, 'up')
(343.2, 344.7, 'africa')
(343.2, 344.7, 'south-africa')
(343.36, 344.86, 'let-(squash)')
(343.52, 345.02, 'have')
(343.52, 345.02, 'there')
(343.68, 345.18, 'about')
(343.68, 345.18, 'south')
(344.8, 346.3, 'will')
(344.8, 346.3, 'pound')
(345.92, 347.42, 'to')
(346.4, 347.9, 'which')
(346.56, 348.06, 'probably')
(347.52, 349.02, 'bcc')
(347.68, 349.18, 'go')
(347.68, 349.18, 'something')
(347.68, 349.18, 'toast')
(348.96, 350.46, 'have')
(349.12, 350.62, 'go-(directional)')
(349.12, 350.62, 'have-to')
(349.12, 350.62, 'have-to')
(349.76, 351.26, 'compromise')
(351.36, 352.86, 'with')
(351.52, 353.02, 'move')
(352.32, 353.82, 'then')
(352.32, 353.82, 'either')
(354.72, 356.22, 'to')
(354.72, 356.22, 'to')
(354.88, 356.38, 'go')
(355.36, 356.86, 'less')
(355.68, 357.18, 'time')
(356.48, 357.98, '8')
(356.48, 357.98, 'ok')
(356.48, 357.98, 'ok')
(356.8, 358.3, 'and')
(356.96, 358.46, 'that')
(360.0, 361.5, 'rural')
(360.32, 361.82, 'location')
(360.96, 362.46, 'have-to')
(361.44, 362.94, 'xor')
(362.24, 363.74, 'go-(directional)')
(364.0, 365.5, '3')
(364.0, 365.5, 'three')
(364.64, 366.14, 'half-hour')
(365.44, 366.94, 'south')
(365.6, 367.1, 'about')
(365.6, 367.1, 'average')
(365.6, 367.1, 'there')
(365.6, 367.1, 'africa')
(365.6, 367.1, 'south-africa')
(365.76, 367.26, 'bcc')
(365.76, 367.26, 'nand')
(366.72, 368.22, 'have')
(366.72, 368.22, 'have')
(366.88, 368.38, 'day')
(369.6, 371.1, 'while')
(369.6, 371.1, 'quality')
(370.08, 371.58, 'this')
(370.88, 372.38, 'bcc')
(371.52, 373.02, 'half')
(372.32, 373.82, 'compromise')
(374.24, 375.74, 'to')
(374.24, 375.74, 'you')
(375.36, 376.86, 'life')
(375.52, 377.02, 'about')
(378.24, 379.74, 'cream')
(379.04, 380.54, 'mdf')
(379.2, 380.7, 'really')
(380.0, 381.5, '25')
(380.0, 381.5, '25')
(380.96, 382.46, 'get')
(380.96, 382.46, 'get')
(380.96, 382.46, 'get')
(380.96, 382.46, 'have')
(380.96, 382.46, 'have')
(381.6, 383.1, 'got-it')
(382.08, 383.58, 'sun')
(382.08, 383.58, 'chest')
(382.24, 383.74, 'on')
(382.4, 383.9, 'just')
(382.4, 383.9, 'want')
(382.4, 383.9, 'you')
(382.4, 383.9, 'factor')
(382.4, 383.9, 'factor')
(383.84, 385.34, 'burn')
(384.0, 385.5, 'bcc')
(384.8, 386.3, 'no')
(387.04, 388.54, 'have')
(387.36, 388.86, 'clarify')
(388.8, 390.3, 'something')
(389.92, 391.42, 'know')
(389.92, 391.42, 'look')
(390.24, 391.74, 'this')
(392.32, 393.82, 'bcc')
(392.32, 393.82, 'cake')
(393.6, 395.1, 'straight')
(394.72, 396.22, 'to')
(394.72, 396.22, 'you')
(396.0, 397.5, 'bcc')
(398.24, 399.74, 'budget')
(398.56, 400.06, 'that')
(399.36, 400.86, 'dna')
(402.72, 404.22, 'wiki')
(402.72, 404.22, 'wiki')
(403.36, 404.86, 'property')
(404.96, 406.46, 'our')
(405.12, 406.62, 'have')
(405.12, 406.62, 'turn')
(405.28, 406.78, 'and')
(405.28, 406.78, 'beautiful')
(405.28, 406.78, 'no')
(405.28, 406.78, 'please')
(405.28, 406.78, 'something')
(405.44, 406.94, 'view')
(405.44, 406.94, 'viewshed')
(405.76, 407.26, 'with')
(405.76, 407.26, 'with')
(405.92, 407.42, 'bcc')
(405.92, 407.42, 'bcc')
(405.92, 407.42, 'nand')
(408.16, 409.66, 'can')
(408.48, 409.98, 'mock')
(408.48, 409.98, 'mock')
(408.96, 410.46, 'it')
(408.96, 410.46, 'may')
(410.56, 412.06, 'have')
(411.2, 412.7, 'but')
(411.2, 412.7, 'can')
(411.36, 412.86, 'up')
(411.52, 413.02, 'there-is')
(414.24, 415.74, 'isp')
(414.56, 416.06, 'kitchen')
(414.56, 416.06, 'kitchen')
(414.56, 416.06, 'you')
(414.56, 416.06, 'you')
(415.2, 416.7, 'good')
(416.16, 417.66, 'estate-agent')
(416.64, 418.14, 'itv')
(417.44, 418.94, 'tell')
(418.88, 420.38, 'kitchen')
(421.76, 423.26, 'ipod')
(422.24, 423.74, 'present')
(422.88, 424.38, 'and')
(422.88, 424.38, 'and')
(423.04, 424.54, 'dna')
(423.04, 424.54, 'dna')
(424.64, 426.14, 'know')
(424.8, 426.3, 'own')
(424.8, 426.3, 'way')
(425.76, 427.26, 'all')
(425.76, 427.26, 'look')
(425.92, 427.42, 'to')
(426.56, 428.06, 'all-right')
(426.88, 428.38, 'nand')
(427.68, 429.18, 'beautiful')
(428.0, 429.5, 'beauty')
(428.16, 429.66, 'yours')
(428.48, 429.98, 'mock')
(428.96, 430.46, 'have')
(428.96, 430.46, 'right')
(430.88, 432.38, 'pretend')
(431.04, 432.54, 'can')
(432.96, 434.46, 'this-is')
(437.12, 438.62, 'imagine')
(437.12, 438.62, 'imagine')
(437.28, 438.78, 'family')
(437.44, 438.94, 'live')
(437.92, 439.42, 'south')
(439.04, 440.54, 'mdf')
(439.2, 440.7, 'can')
(439.52, 441.02, 'back')
(440.32, 441.82, 'barbecue')
(440.48, 441.98, 'picture')
(440.96, 442.46, 'happen')
(440.96, 442.46, 'them')
(441.76, 443.26, 'go-(directional)')
(441.76, 443.26, 'to')
(441.76, 443.26, 'you')
(445.28, 446.78, 'focus')
(445.44, 446.94, 'on')
(446.88, 448.38, 'here')
(446.88, 448.38, 'look')
(447.84, 449.34, 'beautiful')
(447.84, 449.34, 'go')
(448.0, 449.5, 'detail')
(449.44, 450.94, 'information')
(450.24, 451.74, 'wiki')
(451.04, 452.54, 'because')
(452.16, 453.66, 'picture')
(455.68, 457.18, 'start')
(456.8, 458.3, 'nvq')
(457.44, 458.94, 'number')
(457.76, 459.26, '1')
(457.76, 459.26, '1')
(457.76, 459.26, 'one')
(457.76, 459.26, 'one')
(458.4, 459.9, 'and')
(458.56, 460.06, 'my')
(461.12, 462.62, 'not')
(462.08, 463.58, 'location')
(462.08, 463.58, 'with')
(462.88, 464.38, 'bcc')
(462.88, 464.38, 'bcc')
(463.52, 465.02, 'great')
(463.84, 465.34, 'start')
(464.48, 465.98, 'detached')
(464.8, 466.3, 'beauty')
(468.0, 469.5, 'walk')
(468.32, 469.82, 'it')
(469.12, 470.62, 'isp')
(469.28, 470.78, 'xor')
(469.6, 471.1, 'to')
(470.24, 471.74, 'dna')
(470.24, 471.74, 'dna')
(470.24, 471.74, 'nand')
(470.24, 471.74, 'nand')
(471.84, 473.34, 'forward')
(471.84, 473.34, 'word')
(472.48, 473.98, 'now')
(473.12, 474.62, 'and')
(473.44, 474.94, 'think')
(473.76, 475.26, 'number')
(473.76, 475.26, 'south-africa')
(474.08, 475.58, 'africa')
(476.8, 478.3, 'want')
(477.6, 479.1, 'two')
(477.76, 479.26, '1')
(477.92, 479.42, '2')
(477.92, 479.42, 'you')
(478.24, 479.74, 'one')
(479.36, 480.86, 'your')
(480.0, 481.5, '3')
(480.0, 481.5, 'three')
(480.32, 481.82, '4')
(480.64, 482.14, 'four')
